id	comment	country_code	longitude	latitude	name_de	name_fr	synonymous
886			178	-18			Fidschi (Inseln), Fiji Islands, Figi (Isole), Archipel des Fidji, Fidji (Archipel)
887			142.21849	-10.579887			Donnerstag Inseln, Thursday Islands, Waiben
888			124.95805	-1.666944			Tonga (Isole), Tonga (Iles), Tonga (Inseln), Tonga Islands
889			145.22876	-36.44011			Tatura
891			9.591603	47.66817			Tettnang
893			7.736105	49.228382			Palatinat rhénan, Reno-Palatinato, Rheinpfalz
894			125.2	43.9			Mandschukuo, Manciukuo, Mandchoukouo, Mandschuko
896			1.659626	28.033886			Algerien, Algeria, Algérie
897			5.4	36.183334			Setif, Sétif
898			15.627	8.75			Afrique Equatoriale Française, AEF, Französisch Äquatorialafrika, Africa equatoriale francese, Afrique équatoriale française
899			6.6	36.35			Constantine
900			34.508522	-8.783195	Afrika	Afrique	Africa
901			-14.16667	26.45			Nordafrika, Nordafrica, Africa del Nord, Afrique du Nord
903			10.181532	36.806496			Tunisi, Tunis
904			16.268879	47.153717	Österreich-Ungarn	Autriche-Hongrie	Austria-Ungheria, Donaumonarchie
905			42.67343	43.138105			Kaukasus, Caucaso, Caucase, Kavkaz, Kawkas
906			8.638993	53.032894			Süddeutschland, Germania del Sud, Süd-Deutschland, Allemagne du Sud
909			7.626298	46.74843			Thun, Thoune
910			8.64055	46.87789			Altdorf UR, Altdorf
911			6.897585	52.785805			Emmen
912			7.63991	46.67675			Wimmis
913			6.751785	47.057026			Locle, Le Locle
914			7.2866	47.23717			Bévilard
915			7.395445	47.193584	Grenchen	Granges	
916			9.616673	47.41667			Heerbrugg
917			9.431605	47.51672			Arbon
918			13	26			Sahara
919			9.566667	47.466667			Altenrhein
920			7.370851	47.276722			Moutier
921			7.307346	47.07629			Lyss BE, Lyss
922			7.09976	47.22298			Tramelan
923			7.169589	47.195324			Sonceboz
924			6.90646	47.0162			Valangin
925			8.859159	47.658733			Stein am Rhein, Stein am Rhein SH, Stein a. Rhein
926			9.275826	48.6821			Neuhausen
928			8.20482	47.48416			Brugg, Brougg
930			-8.623925	41.15669			Porto, O Porto
931			7.691671	47.52114			Pratteln
932			6.900777	47.058956			Cernier
933			-8.333827	39.511143			Rio Zêzere
935							Ost-West, Est-Ovest, West-Ost, Ouest-Est, Est-Ouest
936					Ostblockstaaten	Etats socialistes	Osten (Oststaaten), Est (Paesi dell'Est), Démocraties populaires, Oststaaten, Pays de l'Est, Paesi dell'Est, Volksdemokratien, Est, Satellitenstaaten, Ostblock, Est (Pays de l'Est), Kommunistische Staaten, Sowjetblock, Länder des kommunistischen Ostens, Ostländer, kommunistische Länder, pays sous régime communiste, pays socialistes, Etats socialistes
941			-3.70379	40.416775			Madrid
942			-69.95	18.466667			St-Domingue, Santo Domingo, Saint-Domingue, Ciudad Trujillo (1936-1961), San Domingo, Saint Domingue
943			27.953388	53.70981			Weissrussland, Biélorussie, Russia bianca, Bielorussland, Russie blanche, Belarus
945			-85.20723	12.865416			Nicaragua
946			-58.443832	-23.442503			Paraguay
947			-55.765835	-32.522778			Uruguay
948	1990 erfolgte die Vereinigung mit der Demokratischen Volksrepublik Jemen, dodis.ch/G4803, zur Republik Jemen.		48.516388	15.552727	Arabische Republik Jemen (1962-1990)	République Arabique Yémen (1962-1990)	Yemen, Jemen, Yémen
955			10	48.4			Ulm
956			9.683154	47.581985			Lindau
957			4.93863	49.70349			Sedan
958			-0.357056	50.134663			Manica (Canale della), Ärmelkanal, Manche (Canal de la), Kanal, La Manche, Canal de la Manche, Canale della Manica
959			1.836833	50.10547			Abbéville
960			8.06	47.8			Südbaden, Baden del Sud, Bade-Méridional
961	Fleuve d'Europe centrale (1230km) passant par l'Autriche, la Suisse, l'Allemagne et les Pays-Bas pour se jeter dans la mer du Nord.		4.080556	51.981667	Rhein	Rhin	Reno
962			12.373075	51.339695	Leipzig		Lipsia
963			28.95431	30.82247			El Alamein
965			13.74556	52.978172			Joachimstal
967			31.16558	48.379433			Ucraina, Ukraine, Ruthenien, Ruthenie
968			68.838137	45.578341	Zentralasien	Asie centrale	Asia centrale
969			14.260484	40.845314			östliches Mittelmeer, Mediterraneo orientale, Méditerranée orientale
970			47.576927	40.143105			Aserbeidschan, Azerbaidjan, Azerbaïdjan
971			43.1	40.61667			Kars
972			36.3	33.5			Gross-Syrien, Grande Siria, Grande Syrie
973			36.165	36.5817			Hatay, Iskenderun, Alessandretta (Sandjak di), Alexandrette (Sandjak de)
974			18.164125	78.647934			Spitzberg
975			-7.09262	31.791702	Marokko	Maroc	Marocco
976			25.188915	40.71366			Türkisch-Thrakien, Tracia turca, Thrace turque, Ost Thrazien, Thrace est, Thrace eastern
977			-73.71763	40.770657			Lake Success
982			30.217636	12.862807	Sudan	Soudan	
983							America latina, Lateinamerika, Amérique latine
985			8.56734	46.55646			Gottardo, Gothard, Gotthard
986			8.728559	45.67806			Sempione, Simplon
987			7.74049	46.39922			Lötschberg
988			9.440006	47.04761			Sargans
989			7.002567	46.21374			Saint-Maurice (VS), St. Maurice
991			18.650632	38.684414	Mittelmeerländer	Europe méridionale	Europa meridionale, Südeuropa, Südländer, Europe du Sud, Mittelmeerraum
992			25.013607	58.595272			Estonia, Estland, Estonie, Esthonie
993			23.881275	55.169437			Lituania, Litauen, Lituanie, Lithuanie
994			24.60319	56.879635			Lettland, Lettonia, Lettonie
995			10.192739	42.778187	Elbe (Fluss)	Elbe (fleuve)	Elba (fiume)
997	Hauptstadt vom Libanon		35.49548	33.88863	Beirut	Beyrouth	
999			4.147544	49.128754			Marna, Marne
1001			4.886207	48.22269			Colombey-Les-Deux-Eglises, Colombey
1003			34.299316	43.41303			Mer Noire, Schwarzes Meer, Mar Nero, Mer noire, Noire (Mer)
1004	Égypte		32.54981	29.966835			Suez
1005			39.5	9			Abyssinie, Abissinia, Abessinien
1007			10.079464	46.52881			Alpen, Alpi, Alpes
1008			5.410098	50.02887			Ardenne, Ardennen, Ardennes
1009							Wiking-Linie, Linea Wiking, Ligne Wiking
1010							Siegfried-Linie, Linea Sigfrido, Ligne Siegfried
1011			6.996933	49.240158			Saarbrücken
1012							Wiesental
1013			7.671389	46.51361			Kandertal BE
1014			8.938125	50.50428			Villingen
1015			8.497946	47.952152			Donaueschingen
1016			8.819209	47.98233			Tuttlingen
1017			10.1667	47.5833			Allgäu
1018			8.641442	47.707767			Schaffhouse, Sciaffusa, Schaffhausen
1019			6.604106	47.05698			Morteau
1020			6.997808	47.50752			Delle
1021			6.024054	47.237827			Besançon
1022			7.358512	48.079357			Colmar
1023			7.55552	47.59058			Saint-Louis, Saint-Louis, Alsace, St-Louis, St. Louis, Ht. Rhin
1026			10.89779	48.370544			Augsburg
1027			5.334297	47.86683			Langres
1028			11.5	47			Brennero, Brenner
1029			8.191226	48.325886	Schwarzwald	Forêt Noire	Foresta nera
1030			5.49081	47.09534			Dôle
1031			5.388925	47.193542			Auxonne
1032			6.354242	46.904102			Pontarlier
1033			4.853947	46.780766			Chalons s.S., Chalon, Chalon-sur-Saône
1034			3.334417	46.568058			Moulins
1035			5.04148	47.32205			Digione, Dijon
1036			7.335888	47.75084			Mülhausen, Mulhouse
1037			6.15428	47.61979			Vesoul
1038			44.516666	48.7			Stalingrado, Stalingrad, Wolgograd, Zaryzin
1039			7.261953	43.710175	Nizza	Nice	Nizza, Nice
1040			7.017369	43.55285			Cannes
1041			4.610804	45.735146	Rhone	Rhône	Rodano
1042			5.36978	43.296482			Marsiglia, Marseille
1043			-5.353585	36.14075			Gibilterra, Gibraltar
1044			12.103654	43.24313			Appennino, Appenninen, Apennins, Apennin
1045			11.404102	47.26921			Innsbruck
1046			7.160221	46.818504			Palatinato, Pfalz, Palatinat
1047			0.171253	48.87987			Normadia, Normandie
1048			6.073631	46.465135			Cure
1049			6.02237	46.52394			Morez
1050			5.139256	48.113747			Chaumont (Francia), Chaumont (Frankreich), Chaumont, Chaumont (France)
1051			4.948753	48.499508			Wassy
1052			4.947418	48.63769			Saint-Dizier, St.Dizier
1053			5.107132	48.1261			Haute-Marne, Haute Marne
1054			4.0333	49.25			Reims
1055			3.61989	49.564133			Laon
1056			3.2874	49.847065			Saint-Quentin, St.Quentin
1057			2.252208	50.750114			Saint-Omar, St.Omar
1058			2.777535	50.291			Arras
1059			10.635141	45.60494			Lac de Garda, Gardasee, Lago di Garda, Garda (Lago di), Garda (Lac)
1061			21.5	55.5			Memelland
1062			14.303841	44.507675			Susak
1063			-95.09722	44.791904			Donau, Danubio, Danube
1064			35.046185	48.464718			Dnjepropetrowsk
1065			8.434555	53.591766			Weser
1066			22.94442	40.640064			Thessalonique, Thessaloniki, Tessalonica, Saloniki, Salonique, Salonicco, Salonico
1068			6.856914	46.453667			La Tour de Peilz, La Tour-de-Peilz
1069			28.2247	40.7225			Stretti (Turchia), Meerengen (Türkei), Détroits (Turquie)
1070			7.626135	51.960667			Münster (Deutschland), Münster (Germania), Munster, Münster (Allemagne)
1071			6.25173	51.839592			Emmerich
1072			4.402464	51.219448	Antwerpen	Anvers	Anversa
1073			5.579666	50.632557			Lüttich, Liegi, Liège
1074			11	50.9167			Turingia, Thüringen, La Thuringue, Thuringue
1075			10.141347	50.9559			Werra
1076			9.680845	50.55581			Fulda
1077			8.683333	50.85			Lahntal
1078			8.272018	48.293823			Kinzigtal
1079			8.247252	49.992863			Magonza, Mainz
1080			6.666667	50.25			Eifel
1081			8.403653	49.00689			Karlsruhe
1082			7.361647	48.741962			Zabern
1083			6.168426	49.35757			Diedenhofen
1084			5.890159	48.678295			Toul
1085			10.210741	47.129513			Arlberg
1086			0.444092	42.662575			Pirenei, Pyrenäen, Pyrénées
1087			10.14394	47.211193			Lech
1088			12	50			Fichtel (Gebirge)
1089			25.5	47			Carpazi, Karpaten, Carpates
1090			9.64323	47.44252			Heldsberg
1091			7.664167	48.11			Kaiserstuhl
1092			8.291958	47.58589			Zurzach
1093			8.22375	47.606194			Aar, Aare
1094			8.80616	47.64499			Stammheimerberg
1095			8.77708	47.67125			Rodenberg
1096			8.75	47.666668			Basadingen
1097			8.683333	47.666668			Kohlfirst
1098			8.65093	47.6266			Marthalen ZH, Marthalen
1099			9.08139	47.31142			Thur
1100			8.744865	47.45135			Töss
1101			8.60724	47.5394			Irchel
1102			11.966967	48.078			Ebersberg
1103			8.523185	47.576214			Eglisau
1104			8.352609	47.56743			Mellikon
1105			8.32046	47.57141			Rekingen
1106			8.529983	47.839287			Wutachtal
1107			8.297877	47.6083			Kadelburg
1108			8.27521	47.5855			Achenberg
1109			8.150212	47.500587			Bözberg
1110			8.06129	47.56195			Laufenburg
1111			7.93849	47.55439			Säckingen (Baden, Deutschland)
1112			7.843544	47.56076			Möhlin AG, Moehlin AG
1113			7.511077	47.47564			Birsa, Birs, Birse
1114			8.389853	47.4362			Limmat
1129			6.798466	47.510357			Montbéliard
1130			8.32557	46.21827			Val d'Ossola, Eschental
1131			1.444209	43.604652			Toulouse
1132			3.700822	43.407875			Sète
1133			3.876716	43.610767			Montpellier
1134			3.215795	43.344234			Béziers
1135			4.835659	45.76404			Lione, Lyon
1136			4.3833	45.4333			St.Etienne
1137			1.099971	49.443233			Rouen
1138			6.538962	46.17568			Alta Savoia, Haute-Savoie, Hochsavoyen
1139			6.4724	45.493206			Savoia, Savoyen, Savoie
1140			6.914145	47.183834			Giura francese, Jura français
1141			4.360054	43.8367			Nîmes
1142			3.003078	43.184277			Narbona, Narbonne
1143			-0.370679	49.18286			Caen
1144	 commune française, chef-lieu d¿arrondissement du département du Finistère dans la région Bretagne. A ne pas confondre avec Brest (Brest-Litovsk) en Biélorussie		-4.486076	48.390392			Brest
1145			0.107929	49.49437			Le Havre
1146			8.7464	46.0018			Luino
1147			5.443712	43.51539	Südfrankreich	France du Sud	Francia del Sud
1148			9.085176	45.80806			Côme, Como
1149			8.291975	46.11322			Domodossola
1150			11.8833	45.4167			Padua, Padova, Padoue
1151			9.67727	45.698265			Bergamo
1152			10.211802	45.541553			Brescia
1153			11.248	43.771034			Florenz, Firenze, Florence
1154			23.632368	37.964			Piräus, Pireo, Pirée
1155			20.902977	39.515533			Epiro, Epirus, Epire
1156			9.5	51.3167			Kassel, Cassel
1157			6.083887	50.775345			Aachen, Aquisgrana, Aix-la-Chapelle
1158			6.481105	50.80295			Düren
1159			6.363912	50.922424			Jülich
1160			6.156552	51.679985			Goch
1161			8.3	52.0833			Cleve
1162			7.465298	51.513588			Dortmund
1163			7.216236	51.481846			Bochum
1164			7.085717	51.517742			Gelsenkirchen
1165			5.932431	49.96622			Wiltz (Luxembourg)
1166			6.417563	49.811413			Echternach (Luxembourg)
1167			6.1667	49.8667			Diekirch (Luxembourg)
1168			26.013512	70.48304			Finnmark
1169			18.413076	43.85626			Sarajevo, Sarajewo
1170			11.952831	50.36358			Trogen AE, Trogen
1190							Sterling Area, Area della Sterlina, Zone Sterling, Sterlinggebiet, Zone Sterling, Sterlingzone
1192			115.6	43.6			Nordchina, Cina del Nord, Chine du Nord
1193			103.45212	29.568325			Südchina, Cina del Sud, Chine du Sud
1194			120.87286	31.846941			Chang Jiang, Yangtsé, Changjiang, Jangtsekiang, Yang Tse
1195			10.991622	45.438385			Verona, Vérone
1196			111.76562	40.817497			Mongolia interna, Mongolie intérieure
1197			115.333333	40.833333			Petchili
1198			91.11721	29.646923			Tibet
1203			116.407524	39.90403	Peking	Pékin	Beijing, Pechino
1208			118.76323	32.061707			Jiangsu, Kiangsi, Kiangsu
1209			117.020355	36.66853			Chantung, Shandong, Shantung
1210			106.25875	38.471317			Ningxia, Ninghia, Ningsia
1211			112.5624	37.87353			Shanxi, Chansi, Shansi
1212			109	35			Shaanxi, Chensi, Shensi
1213			103.82631	36.05942			Gansu, Kansov, Kansu
1214			123.43225	41.805866			Shenyang, Mukden
1230			22.622222	38.535			Parnassos (Grèce), Parnassos (Grecia), Parnassos (Griechenland)
1231			9.257168	46.01605			Lac de Côme, Comersee, Como (Lago di), Lago di Como
1232			-3	53.4167			Liverpool
1233			6.10827	46.23071			Genève-Cointrin (aéroport), Cointrin
1234			-7.583333	33.533333			Casablanca
1235			51.423058	35.69611	Teheran	Téhéran	
1236			6.307867	46.44135			Bursinel
1237			6.801435	47.252277			Maiche
1238			6.345523	47.147594			Valdahon
1239			6.99219	47.36437			Lomont
1240			6.90114	47.3723			Damvant
1241			7	47.38333			Ajoie
1242			10.397793	46.85148			Engadin, Engadina, Engadine
1243			6.536765	46.561314	Waadt (Kanton)	Canton de Vaud	Cantone di  Vaud, VD
1244			6.1167	45.9			Annecy
1245			8.185877	46.72739			Meiringen
1246			8.414864	46.57241			Col de la Furka, Furkapass, Passo del Furka, Furka
1247			8.33758	46.5614			Col du Grimsel, Grimselpass, Passo del Grimsel, Grimsel
1248			8.594806	46.6353			Andermatt
1249			7.755138	46.956863			Langnau (BE)
1250			6.188452	46.224514			Collogny
1251			-91.9333	38.8333			Fulton
1253			16	50.5			Les Sudètes, Sudeten, Sudetenland, Sudeti, Sudètes, Sudentendeutschland
1258			15.981919	45.81501			Zagabria, Zagreb
1260			8.97096	45.93401			Maroggia
1261			8.513854	47.174587			Zoug, Zugo, Zug
1266			17	43			Dalmazia, Dalmatien
1268			8.343808	47.35088			Bremgarten AG
1273			7.53548	46.29129			Siders, Sierre
1296			8.04312	47.3934			Aarau AG, Aarau
1297			8.255429	47.387665	Aargau (Kanton)	Argovie (Canton)	Argovia, Argovie, AG, Aargau
1303			-25.675594	37.74125			Azoren, Azzorre (Isole), Açores
1305			-99.565	19.1994			Chapultepec
1307			-49.497807	-25.87393			Quitandinha
1308			-59.523613	-51.796253			Malvinas, Malvinen, Malvine, Falklandinseln, Malvines, Falkland Ilands, Iles Malouines
1309			43.5	42			Georgien, Georgia, Géorgie, Géorgies
1310			-26.5	-57.75			Südliche Sandwich-Inseln, Sandwichs del Sud (Isole), Sandwichs du Sud
1311			-49.5	-75			Antarktik (argentinischer Sektor), Antartico (settore argentino), Antarctique (secteur argentin)
1313			-91.83183	37.964252			Missuri, Mo., Missouri
1314			12.1333	50.5			Plauen
1315			14.525482	48.175186			St. Valentin, St.Valentin, Sankt Valentin
1316			11.571335	49.94564			Bayreuth
1318			14.55	52.35			Francfort-sur-l'Oder, Francoforte sull'Oder, Frankfurt an der Oder
1327			13.291177	52.64035			Frohnau
1329							Britisches Empire, British Empire, Britisches Reich, Impero britannico, Empire britannique
1330			-0.102601	51.547073			Middle West (Città), Middle West (Stadt), Middle West (ville de)
1332	Base navale américaine (Hawaï).		-157.97488	21.344507			Pearl Harbor, Pearl Harbour
1333			162.189	11.465363			Eniwetok, Eniwetok Island
1335			-65.21759	-26.808285			Tucuman (ville de), Tucuman (Stadt), San Miguel de Tucumán, Tucuman (Città)
1337			-6.288596	36.52706			Cadiz, Cadice, Cadix
1338			-5.8	35.766666			Tangeri, Tanger
1340			-69.815	-48.823889			Santa Cruz (Bolivien), Santa Cruz, Santa Cruz de la Sierra
1341			-69.27455	-43.68462			Chubut
1342			-66.617645	-40.734436			Rio Negro
1343			-65.09578	-37.89566			La Pampa
1344			-54.434216	-26.937716			Missiones, Misiones
1346			-56.181946	-34.88361			Montevideo
1348			8.23976	50.078217			Wiesbaden
1349			13.201738	51.10454			Saxe, La, Sassonia, Sachsen
1351			6.477524	46.904896			Verrières, Les Verrières NE, Les Verrières
1352			7.858637	46.66872			Unspunnen bei Interlaken, Unspunnen
1353			7.04284	46.30084			Chesières
1355			-1.61778	54.978252			Newcastle
1357			6.626487	46.510155			Ouchy
1359			25	46.5			Siebenbürgen, Transilvania, Transyvanien, Transylvanie
1360			28.369884	47.411633	Moldawien	Moldavie	Moldau, Moldavia
1362							Oesterreich/Französische Zone, Austria/Zona francese, Austria/Zona d'occupazione francese, Österreich/Französische Besatzungszone, Autriche/Zone d'occupation française, Autriche/zone française
1364			31.73233	54.772484			Katyn
1366			17.107138	48.145893			Pressburg, Bratislava
1368			9.469988	47.165565			Buchs (SG), Buchs
1370			19.066141	47.42436			Csepel
1371			17.551779	47.103634			Ajka
1376			11.764725	47.70514			Tegernsee
1377			12.101624	49.01343			Regensburg, Ratisbona, Ratisbonne
1379			13.4	52			Preussen, Prussia, Prusse
1380			17.3	49.88	Mitteleuropa	Europe centrale	Europa centrale
1381							Limes
1382			4.383721	47.052505			Burgund, Borgogna, Bourgogne
1383			17.9333	50.6667			Oberschlesien, Haute Silésie, Alta Slesia, Silésie (Haute)
1384			7.8	50.3167			Hessen-Nassau, Hesse-Nassau
1385			7.53125	50.41696			Neuwieder Becken
1386			8.757509	51.71892			Paderborn
1387			8.532471	52.030228			Bielefeld
1388			8.651193	49.872826			Darmstadt
1389			10.648065	53.178983			Norddeutschland, Germania del Nord, Allemagne du Nord
1394			9.135555	49.980663			Aschaffenburg
1395			8.214552	53.14345			Oldenburg
1396			8.22315	53.475838			Jadebusen
1397			9.323333	49.521667			Odenwald
1398			9.350739	49.89021			Spessart
1400			24.105186	56.94965			Riga
1401			20.516666	54.716667			Kaliningrad
1403			21	54			Ostpreussen, Prussia orientale, Prusse orientale
1405			7.739573	47.481606			Liestal
1407			8.402521	47.026867			Hertenstein LU, Hertenstein
1408			8.43716	47.01364			Vierwaldstättersee, Lago dei Quattro Cantoni, Lac des Quatre-Cantons
1410			11.73947	47.719307			Rottach-Egern (Tegernsee)
1411			15.439504	47.070713			Graz
1417			9.903735	46.49164			Pontresina GR
1419			27.957472	45.269196			Braila
1420			28.05	45.45			Galatz, Galati
1421			28.638332	44.173332			Constanta
